GNa,GNaL,Gto,GKr,GKs,GKur,GK1,GCaL,Pnak,Gncx,GpCa,Rel,SERCA,Leak
0.82193,1.035,0.25044,1.0405,1.9209,0.48754,1.945,0.64463,0.99734,1.2668,0.93061,1.0485,0.99616,1.0504
0.82115,0.96908,0.35643,0.94079,2.0872,0.43443,2.2106,0.59155,1.112,1.2362,0.97474,0.9996,1.2386,1.1155
0.89646,1.1508,0.2725,0.99186,2.2432,0.41042,2.0928,0.5445,0.94117,1.3492,0.95369,0.80058,0.8668,1.5624
0.76192,0.96836,0.25155,0.90057,2.1036,0.41395,1.9024,0.56203,1.1685,1.2838,0.82468,0.87571,1.1292,1.178
0.82138,0.92371,0.27652,1.0039,2.3837,0.55574,2.1581,0.65208,0.93868,1.6455,0.95832,1.2917,1.0816,1.6779
1.1614,1.2534,0.31342,0.92995,2.013,0.40857,1.7999,0.56767,0.94973,1.284,0.89515,0.89739,1.1374,1.2353
1.0045,0.98383,0.37602,0.99482,1.7012,0.40143,1.7143,0.55768,0.91677,1.2976,1.078,0.84248,1.0326,1.2327
0.92914,1.1195,0.25827,1.0211,1.6338,0.47032,1.7293,0.67309,1.1232,1.3189,0.81459,1.0374,1.1413,1.4422
0.8803,1.0847,0.31865,1.2153,1.588,0.43782,2.1447,0.59538,0.99542,1.352,0.95114,0.94913,1.1568,1.4743
0.89772,1.1043,0.30765,1.0815,1.7102,0.48,1.9772,0.54529,0.83338,1.5159,0.99088,1.1935,0.90477,1.3191
1.0372,0.99108,0.32652,1.0316,1.7262,0.43141,2.0364,0.60256,0.92145,1.4158,1.0035,1.3321,1.0972,1.3849
0.78476,0.8534,0.29987,1.006,2.0059,0.41817,2.3968,0.53757,1.015,1.3496,0.84911,0.96119,0.9449,1.2057
0.9502,0.92272,0.26708,0.82611,2.1605,0.40817,1.9051,0.52166,0.84549,1.4378,1.1512,0.72032,0.80536,1.2392
0.93893,0.97481,0.30822,0.93675,2.2136,0.42393,1.9739,0.56932,0.92267,1.4506,0.97008,0.83318,1.0317,1.4937
0.90026,1.2208,0.23851,1.0047,1.9755,0.48744,2.2116,0.65144,1.0667,1.5347,0.99625,0.93882,0.94653,1.4735
0.93198,1.1702,0.29912,1.0995,2.1293,0.39796,1.9414,0.59608,1.2167,1.5665,1.1346,0.99544,1.0899,1.1786
1.0324,0.96939,0.24012,1.0145,1.8971,0.40327,1.8358,0.5265,0.86872,1.4103,0.99494,0.86382,1.1689,1.176
0.89299,1.1311,0.27942,1.0389,2.1415,0.44786,1.8657,0.58512,1.0358,1.4491,0.89726,0.98625,1.1536,1.0273
0.86508,0.87082,0.26319,1.138,2.3258,0.47335,1.8655,0.68645,1.1183,1.401,0.97448,1.0076,0.99012,1.3715
0.8391,1.0816,0.24912,0.9133,1.8533,0.41842,1.8782,0.51859,1.0264,1.3917,0.97159,1.0174,0.82985,1.2138
0.8649,1.1799,0.32103,1.0388,1.8649,0.47871,2.2278,0.62034,1.197,1.541,0.987,1.1612,1.1556,1.4475
0.84239,1.1487,0.25077,0.99727,2.0742,0.42936,2.0687,0.54733,1.0235,1.706,1.11,1.0653,0.9005,1.3833
0.79791,0.80789,0.30021,1.0223,1.8277,0.41307,2.424,0.49786,0.78222,1.3221,0.94669,0.99634,1.234,1.2539
0.76135,1.126,0.29579,1.1387,2.226,0.40194,1.9441,0.63682,1.2171,1.2756,1.2355,0.94765,1.265,1.3873
0.8593,1.0358,0.26988,1.0173,1.8772,0.46699,2.0158,0.53422,0.80634,1.3318,1.1911,0.95105,1.2976,1.4009
0.83229,0.89304,0.29074,0.9023,1.823,0.50549,2.0373,0.54742,0.88848,1.6195,1.2197,1.0295,1.1873,1.2662
0.87664,0.95266,0.30003,0.79258,1.7841,0.35688,2.154,0.49748,0.94564,1.4217,0.85883,1.0364,0.76982,1.242
0.76885,0.90014,0.2861,0.89995,1.9787,0.51744,2.2905,0.66378,1.0344,1.4413,0.7964,0.92917,1.0558,1.5963
1.0446,0.97971,0.28412,0.92513,1.6994,0.43499,1.8838,0.63445,1.0035,1.3836,0.91738,1.2529,0.98478,1.3449
0.90771,1.1063,0.30517,1.049,2.2115,0.40273,2.2954,0.58539,0.89183,1.4063,1.017,1.0212,1.0753,1.2137
0.89989,0.93697,0.37001,1.0191,1.8174,0.49135,1.9278,0.65458,1.345,1.5113,0.90048,0.87926,1.4589,1.3971
0.88886,1.0204,0.29121,1.0619,1.9971,0.41309,1.9173,0.63519,1.1427,1.3894,0.95067,1.2179,1.0271,1.1699
0.87658,0.80659,0.26953,1.2123,1.8261,0.41299,1.8217,0.6246,1.2083,1.5443,1.0611,1.1402,0.82454,1.1424
0.82031,1.0088,0.27774,0.93421,1.8524,0.47873,2.2584,0.64791,0.8567,1.1591,1.0486,1.0063,0.94803,1.3895
0.82812,1.0543,0.27843,0.88343,2.0431,0.46939,2.3018,0.6598,1.0855,1.4451,1.0666,0.89999,0.80175,1.3601
0.96436,1.0167,0.31908,1.0621,2.0898,0.48008,2.0915,0.66221,1.1366,1.4251,0.95427,0.97067,1.1613,1.2462
0.78218,1.055,0.38849,0.95823,1.7975,0.45796,2.0722,0.60922,1.0764,1.7712,0.82115,1.0128,0.95593,1.3297
1.0159,1.0924,0.27245,1.0198,2.2316,0.45634,2.1758,0.61785,0.95598,1.4076,0.9169,0.83962,1.1985,1.2455
0.92679,1.0539,0.25401,1.0502,2.5236,0.50952,2.1012,0.64019,0.92498,1.6105,0.90888,1.023,1.0339,1.2881
0.94046,1.121,0.29278,1.0558,2.1057,0.48092,2.0677,0.5696,0.85139,1.7356,0.968,0.95023,0.85493,1.523
0.81812,1.1554,0.32761,1.2541,2.1355,0.45032,2.0931,0.59464,1.0802,1.6362,1.0224,1.0595,1.0853,0.88559
0.90905,0.99925,0.27647,1.0038,1.8281,0.45661,2.1852,0.5256,0.83702,1.6106,1.0072,0.96782,1.1285,1.3111
0.93337,0.97062,0.20915,0.88834,1.9418,0.42509,2.0752,0.58739,0.99189,1.2343,1.2576,0.94761,0.89271,1.3023
0.80887,1.2361,0.27315,0.87227,1.9133,0.52283,2.1531,0.638,1.0181,1.5372,0.95574,0.9557,1.038,1.0684
1.0259,1.2022,0.28626,1.1084,2.123,0.4305,2.0296,0.6214,0.91456,1.602,1.0282,0.97585,0.89684,1.0285
0.83192,0.93825,0.30044,1.0623,2.0083,0.44358,2.6096,0.56912,0.94042,1.43,0.82929,1.1397,0.977,1.1756
0.84816,1.0855,0.31005,1.0602,1.9457,0.45114,2.0672,0.60612,1.0398,1.2886,0.92953,1.0298,1.0625,1.3057
0.78461,0.96807,0.30748,0.81423,1.5779,0.44316,1.8843,0.56893,1.0831,1.1684,1.0096,1.3512,0.91683,1.268
0.84887,0.95367,0.31248,0.87638,2.0185,0.41799,2.5187,0.52945,0.8849,1.4352,1.0081,1.0002,1.0441,1.1855
1.012,1.0299,0.3441,0.93579,2.0635,0.4343,1.8902,0.57628,0.97121,1.4751,1.052,1.0934,1.1479,1.1551
0.89857,0.88719,0.23932,1.041,1.6938,0.41379,2.1482,0.55054,0.90668,1.3881,1.0436,0.79292,0.9819,1.4053
0.86779,0.93634,0.28295,0.94237,2.0086,0.36502,1.9111,0.51091,1.0859,1.2062,0.84893,0.91796,1.0437,1.1434
0.96829,1.0164,0.29107,1.0315,1.6942,0.49753,1.8637,0.60635,0.90865,1.4735,1.0637,0.99325,0.96469,1.1467
0.73217,0.97037,0.28692,0.9971,2.4514,0.50113,2.025,0.59921,1.1465,1.6581,1.097,1.0315,1.0759,0.93707
0.89079,0.91757,0.24991,0.87096,1.7526,0.45485,2.0669,0.61218,1.1624,1.6014,0.98297,1.0437,0.99257,1.299
0.78647,1.0522,0.33079,1.0038,1.8376,0.40295,2.2372,0.6006,1.0867,1.1527,1.1352,0.9177,1.0003,1.3442
0.92209,1.0182,0.29467,0.99354,2.1852,0.43862,2.1623,0.55837,0.95236,1.3292,0.86468,0.83114,1.2053,1.3035
0.81902,1.0727,0.27451,1.0115,1.7483,0.50796,2.3202,0.62712,1.2075,1.5918,1.1226,1.0424,0.96586,0.99155
0.94673,0.80119,0.29016,0.89761,2.1195,0.47822,2.0607,0.56185,0.93705,1.461,0.76586,0.89134,1.1423,1.0377
0.81091,0.97976,0.24528,1.024,2.2492,0.45304,1.9487,0.54346,1.1037,1.5131,0.89518,1.0358,1.0696,1.2661
0.8433,1.1044,0.30059,0.86437,1.9603,0.42647,2.0427,0.54173,1.0947,1.6646,1.1684,1.086,0.98756,1.3152
0.76469,1.1839,0.31702,0.96367,2.1978,0.5243,2.505,0.62897,0.88836,1.3768,1.2046,0.97018,0.8118,1.3108
0.77,0.91281,0.34815,1.018,2.2317,0.4961,2.367,0.57536,0.8235,1.5395,1.0066,1.1791,1.028,1.0788
0.8115,0.91631,0.29235,0.93032,1.8022,0.47632,1.6866,0.6983,1.2266,1.2531,1.3353,0.78216,0.94532,1.495
0.80828,0.88571,0.24155,0.93176,2.114,0.44176,1.98,0.53767,0.94016,1.3304,1.1583,1.0548,1.123,0.9547
0.87306,1.0788,0.2888,1.2819,1.9123,0.45403,1.8765,0.59306,0.97807,1.6678,0.89379,0.92143,0.94571,1.1755
1.0479,0.98135,0.30274,1.0278,2.071,0.46502,1.948,0.65877,1.0062,1.3472,0.96077,0.98019,1.3273,1.4535
0.8012,1.1842,0.3143,0.97423,1.7813,0.44464,2.2258,0.56819,1.0196,1.3475,0.96572,0.9513,0.87962,1.3112
0.77634,0.89145,0.31288,1.1067,2.0147,0.39249,2.3974,0.56518,0.90101,1.1584,1.0328,1.1265,1.0037,1.3917
0.93594,1.1097,0.33741,0.89243,2.1801,0.51865,1.9654,0.64546,0.98787,1.4262,0.94705,0.78279,1.0895,1.0004
0.97926,1.0136,0.23998,0.77137,1.8501,0.47261,1.9312,0.60289,0.98657,1.3573,1.1347,0.82539,0.9197,1.326
0.78938,1.0101,0.27933,0.9409,2.1394,0.46876,2.0619,0.58117,1.1473,1.5092,1.0742,1.0985,1.1326,1.3222
0.9812,0.86697,0.26734,0.9432,2.3937,0.45318,2.2274,0.58475,0.93551,1.3623,0.82892,0.95767,0.95004,1.2243
0.91017,1.1332,0.24977,0.96142,1.8759,0.37379,2.2799,0.48902,0.9618,1.5427,0.84547,1.2106,1.1683,1.279
0.82753,0.82003,0.23343,1.4086,2.1743,0.42483,2.1606,0.61345,1.1054,1.6075,1.1977,1.0309,1.135,1.293
0.85351,1.1223,0.25611,1.284,1.8871,0.49229,2.5448,0.5762,0.86162,1.5642,1.0335,0.79876,1.0209,1.2102
1.0901,1.0017,0.39071,0.88369,2.7455,0.44819,2.0831,0.62965,0.86837,1.3013,0.82159,1.0569,1.0025,1.411
0.88582,1.2658,0.29689,0.84414,2.1032,0.43448,1.9053,0.55117,0.94623,1.3459,0.90762,0.98284,1.0907,1.6653
0.81627,0.946,0.2901,1.1269,1.6146,0.41219,2.2437,0.5262,1.0436,1.4435,0.9119,1.051,1.2605,1.381
1.0579,1.0806,0.25849,1.0045,1.8416,0.43779,1.8454,0.59282,0.90937,1.2298,0.90992,1.1488,0.91662,1.169
0.82201,1.1024,0.30914,1.0277,1.9044,0.48208,2.2669,0.57644,0.89157,1.3532,0.8769,0.87084,1.0841,1.3121
0.90779,1.0314,0.29968,0.98578,1.6757,0.46061,2.2076,0.58072,0.85724,1.3581,1.0022,0.93243,1.0796,1.5529
0.89955,0.97371,0.3095,1.0218,2.2107,0.43217,1.724,0.54191,1.0854,1.5289,1.1071,1.0451,0.99733,1.1691
0.90133,1.017,0.29213,0.92092,1.8866,0.46387,1.9246,0.56822,0.98643,1.4453,0.86913,0.99863,0.84178,0.79213
0.93911,1.0439,0.24653,0.92602,1.9603,0.36418,2.3831,0.64375,0.89783,1.3445,0.86872,1.061,0.96777,1.273
0.87427,1.0266,0.29417,1.0372,2.1128,0.3936,1.7175,0.50699,1.0779,1.5606,0.93636,1.1445,0.85189,1.223
0.87252,1.0858,0.31973,0.95561,1.88,0.40693,1.5291,0.52519,1.2326,1.5851,0.83615,1.0811,1.0688,1.278
0.95762,1.0443,0.32415,1.0927,1.591,0.47118,2.2107,0.62432,0.92573,1.3494,1.1036,0.85788,1.0556,1.5507
0.89888,1.0403,0.25554,0.90762,2.3006,0.49859,1.894,0.58337,0.9399,1.5861,0.95961,0.99411,0.87264,1.3498
0.97567,0.87283,0.22976,0.99672,1.9747,0.45302,2.2335,0.62389,0.95865,1.9051,1.0336,1.2522,1.1265,1.2943
0.84805,0.96298,0.28893,0.92566,2.0081,0.51322,2.2705,0.6642,0.8002,1.1275,0.98844,0.8917,0.98145,1.2771
0.95172,1.2638,0.3058,0.78921,1.7159,0.35534,2.1512,0.58447,0.97678,1.376,1.2423,1.0756,0.89233,1.1597
0.91716,0.8808,0.30179,0.84225,1.8014,0.4387,1.9885,0.60135,0.9532,1.1699,0.99656,1.5484,1.0493,1.2298
0.92925,1.0102,0.26404,1.013,1.6495,0.43353,2.1102,0.53186,0.79754,1.3429,1.2265,0.82773,1.1868,1.2016
0.92097,0.89745,0.34796,1.0581,1.9095,0.36797,1.9586,0.51966,0.92482,1.5545,1.1051,0.85671,0.95097,1.1631
0.79593,1.1342,0.2977,0.86154,2.0375,0.45819,2.3538,0.60347,1.0509,1.5815,1.0025,0.89065,1.1186,1.3734
0.95483,1.273,0.27561,1.0497,1.6845,0.38961,1.9686,0.55618,0.91519,1.4374,1.0064,0.93726,0.84349,1.2163
0.77832,1.1482,0.30402,1.0015,1.8103,0.393,2.0363,0.56927,1.0426,1.4855,0.98149,1.0907,0.87446,1.181
0.86498,0.88909,0.35348,0.90577,1.6741,0.49726,2.1203,0.62812,1.0055,1.763,1.0935,0.86957,0.99638,1.1913
0.94229,0.93763,0.26717,0.93086,1.6986,0.45537,2.2433,0.54923,0.85438,1.4262,1.1407,1.11,1.0596,1.4042
0.91442,1.259,0.29262,0.89946,1.745,0.42488,2.2261,0.53215,0.95644,1.8174,1.1464,0.89475,0.9102,1.2083
0.94586,1.01,0.28772,0.89527,2.3341,0.46254,2.4906,0.52946,0.78834,1.6649,0.91532,0.9116,0.94917,0.98459
0.75045,1.031,0.34575,1.1306,2.2424,0.53265,2.33,0.67633,0.93629,1.3797,1.0333,1.1301,1.1445,1.3247
0.86419,1.1195,0.32774,0.86779,2.1637,0.47245,2.181,0.54158,0.93952,1.6243,0.98968,1.1361,1.0652,1.2824
0.9953,1.0046,0.28337,0.81526,1.7548,0.42062,1.8641,0.56426,1.139,1.4738,0.99595,1.1032,0.98221,1.2039
0.77916,1.1171,0.37724,0.93226,1.9096,0.55603,2.2564,0.62238,0.86265,1.4311,0.89639,1.1635,1.1352,1.2682
0.7916,0.98277,0.28673,0.95798,1.7895,0.40519,2.1558,0.59446,1.049,1.5166,0.95867,0.83556,1.0246,1.2467
0.8934,0.94,0.30431,1.0217,1.7858,0.44002,2.11,0.64186,0.98823,1.4935,0.93744,1.0841,0.96371,1.2187
0.8336,1.0933,0.30934,1.1012,1.9432,0.4585,1.8733,0.59798,1.0978,1.6721,1.0901,1.0388,1.0247,1.3866
1.0072,0.97374,0.2953,1.1495,1.956,0.40901,2.014,0.56469,0.9037,1.3475,1.0154,0.96371,1.0811,1.4682
0.94437,0.85511,0.27344,0.99614,2.1773,0.44375,1.8416,0.61044,1.0069,1.4765,0.96838,1.2133,0.91805,1.1078
0.85657,1.1563,0.34526,0.98182,2.619,0.43108,1.9396,0.5141,0.88182,1.4711,0.88841,1.2797,0.91812,1.1636
0.83219,1.1725,0.33141,1.0181,1.9141,0.45341,1.7408,0.63254,1.2825,1.6046,0.93052,0.93576,1.1388,1.065
0.83098,0.96588,0.2656,1.0631,2.0145,0.44163,1.9903,0.69602,1.0946,1.4273,1.2145,0.98696,1.1982,1.2684
0.81988,1.2239,0.38035,1.0293,1.8376,0.46845,2.153,0.5663,1.082,1.6486,1.1483,1.0461,1.0215,1.0779
0.88059,0.82553,0.23989,1.014,1.9341,0.50473,1.8214,0.61866,0.99726,1.41,1.0262,1.0076,1.0064,1.3091
0.9704,0.99451,0.36312,0.9327,1.9751,0.4406,2.2304,0.55658,0.7911,2.0435,0.88258,0.93597,0.90638,1.0657
0.95587,1.1472,0.3015,1.1613,1.772,0.38559,2.1925,0.5085,0.92074,1.4338,1.1409,1.0404,1.2094,1.2343
0.92591,0.999,0.28828,1.1166,1.8633,0.52153,2.7429,0.63071,0.90731,1.7191,0.90675,0.83621,1.0343,1.1929
0.89563,1.0623,0.312,1.1999,2.0857,0.36109,1.7788,0.54189,0.95439,1.613,1.0156,1.0521,0.97909,1.0162
0.93786,1.0101,0.33916,1.125,1.4422,0.50669,2.1799,0.70961,1.0624,1.5483,1.0825,1.0615,0.83922,1.4563
0.91113,0.96561,0.27602,1.1117,1.8573,0.49666,2.1516,0.67462,0.96843,1.4827,1.0064,1.0425,1.0175,1.2112
0.99951,0.84634,0.28375,0.98859,1.7491,0.37128,1.9832,0.54952,0.99376,1.2046,1.0153,0.96564,1.0293,1.3193
0.91734,0.96755,0.25334,1.0309,2.0302,0.43172,1.9949,0.55619,0.90313,1.1814,0.8661,0.95059,1.0166,1.4831
0.69189,1.1391,0.30977,1.087,1.9699,0.35704,2.584,0.45991,1.1033,1.6575,0.95486,0.9666,1.1569,1.1089
0.77433,1.0115,0.31546,1.0087,2.0604,0.46557,2.286,0.57596,1.0169,1.3265,1.0546,0.85651,1.0934,1.2155
0.7946,1.0554,0.29817,1.1995,2.5456,0.45223,2.1183,0.61035,0.94489,1.5386,1.0015,1.0215,1.1976,1.3353
0.92462,1.157,0.33434,1.217,2.0801,0.42127,2.008,0.59045,1.0212,1.3781,1.0855,0.93287,1.0251,1.1458
0.88331,1.0451,0.28417,1.1564,2.1793,0.40848,2.3035,0.6305,1.0031,1.8877,1.0265,1.1637,0.93277,1.2918
0.95703,1.019,0.30176,1.0883,1.9241,0.46315,2.2859,0.69919,1.0427,1.4008,0.97056,0.98738,1.0946,1.186
0.88734,0.86167,0.26937,0.64832,1.9095,0.43829,2.0491,0.51975,0.95495,1.4774,0.92173,0.90631,1.2231,1.1939
0.78581,0.78611,0.27608,0.90014,1.5134,0.42661,1.9343,0.52309,1.0693,1.2672,0.91034,1.0106,1.0651,1.1968
0.84929,0.94749,0.28587,0.99416,2.2304,0.50459,2.1165,0.60547,0.94665,1.456,0.9618,1.0215,0.89596,1.2605
0.70134,1.0647,0.27242,0.95419,2.2471,0.42134,2.6167,0.58364,0.95902,1.263,0.84948,0.98726,1.0848,1.1712
1.1105,1.1798,0.26128,1.0427,1.9087,0.51103,2.0546,0.74154,0.99869,1.4358,1.0612,1.0029,1.1412,1.3552
0.88891,1.0617,0.29428,0.94517,1.9527,0.40556,2.0865,0.58783,0.88602,1.3186,0.93216,1.0396,1.1267,1.1095
0.70484,1.0661,0.28645,0.87131,2.4919,0.41611,2.0158,0.56813,1.3844,1.6636,1.0487,1.0464,0.96493,1.3226
0.8335,1.0689,0.21348,0.91258,2.2465,0.48606,2.4349,0.6,0.96626,1.3312,0.88426,1.0053,0.94615,1.03
0.84011,1.1417,0.33971,0.93694,1.9046,0.445,2.2494,0.56184,0.91519,1.6221,1.2374,0.97183,1.0964,1.4316
0.81394,1.0334,0.28734,1.2138,1.6685,0.53871,1.9751,0.67803,1.0058,1.2999,0.91884,0.9863,0.98219,1.2304
0.94463,1.0346,0.3065,0.92506,1.689,0.40149,2.0814,0.50005,0.82217,1.5238,0.89212,1.0503,0.99963,1.1412
0.86249,0.91202,0.29035,0.94626,2.1222,0.48876,2.1017,0.62953,1.0033,1.5709,0.94548,0.99509,1.0185,1.1383
0.94273,1.1188,0.34948,1.1486,2.0163,0.43048,1.9322,0.56091,0.80716,1.291,0.95052,0.89581,1.1669,1.7141
0.82731,0.90272,0.30355,0.98126,2.115,0.47352,2.2038,0.66315,1.0375,1.3905,0.88545,0.84645,1.0822,1.2074
0.81644,0.82443,0.33428,0.7131,2.0285,0.46923,2.3724,0.5636,0.93236,1.3979,0.99666,0.82777,1.0199,0.95829
0.90452,1.048,0.23065,1.1021,2.2355,0.51526,2.18,0.62381,0.90354,1.4782,1.0344,0.95736,0.79041,1.3724
0.8197,0.87903,0.2855,0.93086,1.7584,0.48316,1.8632,0.63573,1.1049,1.4291,0.84598,1.2304,0.98617,1.1593
0.91075,0.908,0.28882,0.82419,2.0422,0.49237,2.0287,0.62891,1.0902,1.4645,0.86989,1.0853,0.90219,1.2066
0.86203,1.0382,0.32511,1.2399,1.7855,0.51496,2.0106,0.63297,1.0846,1.4666,1.0266,1.0648,1.1814,1.5211
0.90822,1.0635,0.27132,0.80545,1.9078,0.43938,1.7141,0.56614,0.9945,1.321,1.1535,0.95443,0.85663,1.2479
0.77233,1.0168,0.28503,0.97779,1.8975,0.42036,2.0666,0.53705,1.1466,1.4559,1.1578,1.1053,0.94511,1.0676
0.85751,0.98873,0.28896,0.91114,2.1545,0.47495,1.9266,0.57592,1.073,1.5473,0.99601,1.2486,1.1878,1.2761
0.77673,1.0118,0.29158,1.103,1.9049,0.49196,2.4193,0.57468,1.0158,1.4754,0.89883,0.92136,0.96849,1.2107
1.0224,0.93905,0.32455,0.80782,1.7523,0.39309,1.8137,0.53109,0.97914,1.5248,0.83572,0.98123,0.7364,1.0919
0.78277,1.0356,0.28215,0.9934,2.0959,0.49988,2.3205,0.63852,0.93618,1.2375,0.92424,0.86138,1.308,1.3459
0.90597,0.88552,0.24929,0.98402,1.8661,0.43077,1.7375,0.53394,1.0981,1.5209,0.92388,1.1402,0.88526,1.3377
0.8455,0.86817,0.3168,0.98678,1.8423,0.4215,2.2774,0.5622,0.91935,1.1754,1.0053,0.94958,1.0759,1.2762
0.87817,1.062,0.29428,1.0042,1.9958,0.53608,2.2746,0.58526,0.83646,1.592,1.1124,1.0739,0.98406,1.1387
0.94211,0.94287,0.31861,0.98962,2.0312,0.42397,2.3369,0.558,0.94694,1.6078,1.2309,1.0942,0.97717,1.2045
0.82861,0.87833,0.35008,1.1249,2.0802,0.45956,2.4536,0.63562,1.0881,1.4721,1.0869,1.0726,0.8537,1.3425
0.95105,0.97595,0.22301,0.95207,1.9886,0.46689,2.0369,0.569,0.89606,1.3695,0.80292,1.0209,1.1234,1.1175
0.90215,0.91555,0.20718,1.1367,2.5729,0.40766,2.0838,0.4954,0.94644,1.6794,0.9186,1.0132,1.0714,1.4914
0.78197,1.0163,0.28296,1.2522,2.4406,0.4215,2.161,0.6112,1.1628,1.4151,1.0459,0.96119,1.0236,1.0705
0.88443,0.91128,0.29507,0.96061,2.0852,0.54153,2.188,0.65434,0.94159,1.4575,1.3366,0.88276,0.74548,1.0896
0.82471,0.94328,0.26115,0.98824,2.0111,0.54293,2.1787,0.6378,0.94628,1.3815,0.94208,0.77869,0.97082,1.1413
0.85515,1.1386,0.2546,0.84463,1.7362,0.41826,1.8801,0.52222,1.0905,1.2981,0.85612,1.0934,1.0541,1.0491
0.93218,1.0325,0.30029,0.99368,1.5737,0.413,2.0267,0.55733,1.0731,1.7848,0.96688,0.99633,0.92971,1.2709
0.88066,1.1639,0.31402,0.91397,1.8474,0.47627,2.0289,0.5526,0.88228,1.5242,0.93361,1.1318,0.90925,1.3321
0.9773,0.82235,0.23454,1.4226,2.057,0.42384,2.2755,0.54316,0.92539,1.7352,0.97764,1.0164,1.001,1.2009
1.061,1.2684,0.28674,0.99564,1.7253,0.45216,1.9455,0.59959,0.91589,1.3675,0.95788,0.78692,1.4774,1.2839
0.89781,1.4372,0.40367,0.93428,1.9994,0.36719,1.7818,0.54794,0.99701,1.3039,0.93632,0.97691,1.0664,1.2472
0.79978,1.0434,0.21732,1.1651,2.457,0.36724,2.278,0.51332,1.0686,1.4165,1.0807,0.94477,1.0567,1.4696
0.90187,0.9593,0.27152,1.124,1.8747,0.47719,1.9676,0.59696,0.92894,1.5067,0.75009,1.0559,1.082,1.0644
0.95814,1.0686,0.33124,0.99649,1.7884,0.5171,2.3521,0.6175,0.86362,1.4772,0.98116,0.92309,1.2382,1.3381
0.79316,0.82934,0.31522,1.0925,2.0352,0.39881,2.3894,0.57168,1.1234,1.6257,1.1304,0.88179,1.0356,1.4711
0.8574,1.1058,0.37895,1.0624,2.0012,0.37627,1.9383,0.56905,1.2693,1.3334,1.0551,1.2932,1.0457,1.2711
0.81801,1.2311,0.32285,0.99522,1.6466,0.4191,1.9289,0.61622,1.0784,1.2167,0.98765,0.98367,1.0008,1.1995
0.85063,0.92185,0.3121,1.0045,2.067,0.49429,1.9601,0.62493,1.058,1.3864,0.95459,1.1049,0.92769,1.3248
0.92822,1.0026,0.30542,1.0675,1.8704,0.53106,1.7056,0.63547,1.06,1.4092,0.98757,0.8708,1.0018,1.2078
0.98873,1.0059,0.34469,0.86723,1.8841,0.46249,1.9757,0.61543,0.95817,1.2675,0.888,0.90358,0.93292,1.0885
0.95115,1.084,0.26067,1.1299,2.2104,0.4361,1.9813,0.52327,0.84792,1.604,0.99416,1.0416,0.88681,1.4022
0.8009,0.91399,0.31702,0.91744,2.3437,0.50712,2.3733,0.59197,1.0006,1.6405,1.0237,0.92127,0.87021,1.4364
0.98716,1.1783,0.32577,0.93439,1.8379,0.5146,2.3141,0.6304,0.82639,1.3714,1.3016,0.94468,1.0325,1.1107
0.89398,1.3725,0.30239,1.1844,1.8661,0.50313,1.9853,0.6459,0.87558,1.4552,1.0671,0.86633,1.1639,1.2082
0.76339,1.043,0.28331,0.96175,1.9272,0.47569,2.1305,0.54776,1.1013,1.5003,0.93726,1.1865,0.94894,1.0464
0.94373,1.2482,0.28512,1.2845,1.9543,0.40698,2.0215,0.51888,0.88673,1.4317,0.96976,0.9217,1.0478,1.0575
0.8273,0.93527,0.28063,1.2051,2.3801,0.48614,1.9926,0.62919,0.98827,1.4259,1.07,1.0746,0.8524,1.289
0.90381,1.1599,0.28092,1.1666,1.715,0.46253,1.8582,0.58846,1.0286,1.3209,1.1854,1.007,1.0526,1.2061
0.94141,0.92266,0.24914,0.86476,2.0002,0.48136,1.8572,0.61964,1.0143,1.4385,1.168,0.92787,1.2404,1.2971
0.92825,1.0234,0.32369,1.2994,2.2645,0.48605,2.0525,0.58415,0.9229,1.6825,1.0792,0.9966,0.99501,1.4283
0.91598,1.0616,0.32394,0.84709,2.0366,0.38184,2.3594,0.67951,0.91384,1.162,0.95553,1.0274,1.1593,1.266
0.82961,1.0747,0.28545,1.0512,1.8251,0.41663,2.1264,0.57937,0.81071,0.91802,1.1663,0.89352,1.0377,1.3294
0.87742,1.1589,0.2908,0.82597,2.242,0.42849,1.7073,0.52121,1.1367,1.6324,0.95616,1.0444,0.99285,1.2029
0.92696,1.3004,0.25734,0.95452,2.154,0.45951,1.8451,0.55767,0.91381,1.4813,1.2046,0.99795,0.86753,1.141
0.92561,1.1447,0.28915,1.1488,2.0792,0.37067,1.7091,0.56732,1.0574,1.3668,1.0791,1.0817,0.99879,1.2539
0.78214,1.1995,0.26637,1.1045,1.2078,0.49965,2.0703,0.63664,1.0289,1.1267,1.0361,1.0035,1.1975,1.1636
0.98355,1.1583,0.30091,0.85678,1.7435,0.40636,2.5656,0.68602,0.87121,1.5517,1.0273,1.128,1.0759,1.416
0.77564,1.0596,0.33261,1.0983,2.0879,0.44131,2.382,0.60108,0.93387,1.5161,1.094,1.1854,0.95777,1.2395
0.86126,0.88551,0.34049,1.1656,2.6243,0.54694,2.3217,0.72908,1.0459,1.2582,0.96229,1.1298,1.1628,1.4209
0.98218,0.86599,0.36417,0.9593,1.9644,0.44217,2.1305,0.60403,0.84552,1.2873,1.1991,0.89207,0.97957,1.2113
0.82521,1.0745,0.25676,1.0985,2.0464,0.34822,2.4495,0.48124,0.7854,1.3362,1.0049,0.98177,1.1087,1.0778
