GNa,GNaL,Gto,GKr,GKs,GKur,GK1,GCaL,Pnak,Gncx,GpCa,Rel,SERCA,Leak
0.86265,1.0829,0.2607,0.85968,1.943,0.42888,1.9286,0.54039,0.92018,1.3648,0.88469,0.91833,0.85169,1.5914
0.7715,1.1559,0.29371,1.1231,1.8665,0.41536,2.0576,0.5399,0.92537,1.5218,0.92041,1.2188,0.92262,1.1955
0.80066,1.0997,0.28844,0.98649,2.0441,0.42811,2.0556,0.61381,1.1136,1.2421,0.92639,1.225,0.97733,1.3415
0.9801,1.2412,0.32717,1.1456,2.0935,0.41256,1.8272,0.56745,0.93858,1.3921,1.0179,0.92373,0.83933,1.3873
0.83397,0.96308,0.27014,0.88591,1.7783,0.42939,1.9926,0.60771,0.94416,1.2562,1.0561,1.0224,1.0528,1.4061
0.85619,0.80258,0.25114,1.0106,1.6574,0.45176,2.1656,0.55417,0.90672,1.5897,0.96512,1.0957,1.1345,0.91329
0.81434,0.97006,0.25157,0.94928,1.9047,0.47213,2.071,0.6692,1.1204,1.4348,1.0665,1.005,1.135,1.2848
0.87827,1.0312,0.35398,1.0244,2.0347,0.42503,1.8117,0.58081,0.91162,1.2129,0.89122,1.12,0.93498,1.1862
0.79065,1.1767,0.28429,1.1102,1.9331,0.49098,2.2555,0.57197,0.8022,1.4545,1.0927,0.96412,1.0934,1.4
0.89906,1.0801,0.29254,0.87262,2.3901,0.51736,2.1027,0.68511,1.0921,1.6687,1.0513,1.0967,0.95511,1.3624
0.88241,1.2474,0.2802,1.1016,1.7399,0.46598,1.8087,0.51748,0.82237,1.6854,0.83804,0.86068,0.96737,1.2332
0.90465,0.99046,0.24935,1.281,2.3155,0.39299,2.2951,0.51627,0.89646,1.6315,0.97859,0.9341,1.0737,1.6322
0.83835,0.86552,0.32659,0.93191,1.7316,0.44997,1.8425,0.55989,1.0534,1.6878,1.1263,1.1612,0.83522,1.1868
0.78794,1.1663,0.2988,1.2285,2.3294,0.46122,2.2357,0.5309,0.85745,1.6209,1.1597,1.0081,1.0262,1.1172
0.93638,1.203,0.29917,0.87631,2.0607,0.40485,1.62,0.5032,0.94441,1.4298,0.99706,0.88451,1.0535,1.0377
0.93219,1.1142,0.28726,1.1822,1.9043,0.47594,1.6922,0.65752,0.91546,1.2285,1.0018,0.82983,0.78615,1.3016
0.72352,0.90012,0.25895,1.3417,1.7128,0.39939,2.0852,0.53479,0.91922,1.7051,1.144,1.1143,0.92764,1.2123
0.79961,1.0625,0.32945,1.3022,1.6801,0.42258,1.9588,0.57623,1.0049,1.4047,1.2491,1.1175,0.78075,1.1032
0.77389,0.85539,0.30499,1.3265,1.6028,0.44134,1.7502,0.56491,1.0415,1.7194,1.1619,1.2474,0.86435,1.1963
0.79226,1.3645,0.27067,1.1303,2.4292,0.37198,2.0613,0.55527,1.0247,1.4053,1.0896,0.89224,0.8809,1.3143
0.79134,0.92197,0.27246,1.2246,1.5958,0.46298,1.849,0.58699,0.93999,1.4543,1.3092,0.93759,1.0234,1.1208
0.85386,1.0961,0.30963,0.95894,1.7661,0.45594,1.844,0.61954,1.0941,1.4353,0.89796,1.0562,0.84945,1.5789
0.85468,1.2246,0.35392,0.92431,2.2211,0.40489,1.8253,0.59842,1.1508,1.572,1.1714,1.0712,1.1114,1.3694
0.84541,0.98574,0.29093,0.93164,1.9421,0.44236,1.6651,0.58639,1.2307,1.438,1.1615,1.0454,0.90943,1.3031
1.0359,0.89666,0.27118,0.9775,1.954,0.42395,1.9604,0.58204,1.0719,1.7834,0.96251,0.8794,0.86103,1.4216
0.87035,1.1683,0.31995,0.91463,1.8824,0.45472,2.0454,0.61185,1.0916,1.4413,0.88258,0.96031,0.85144,1.2509
0.96375,0.78417,0.32516,1.0214,1.8082,0.43826,2.0094,0.58462,0.81879,1.5618,1.0208,0.94339,1.1259,1.0289
0.78886,1.3655,0.32685,1.0128,1.9356,0.47858,2.1306,0.58488,0.87252,1.4901,0.83557,0.99051,0.80136,1.1151
0.76422,1.0704,0.27429,1.0996,1.9979,0.49172,2.2348,0.64641,0.95114,1.329,0.84637,0.87914,0.92672,1.1121
0.84682,1.0326,0.28346,0.96204,1.6677,0.49213,1.8055,0.61925,1.0234,1.3816,0.8482,0.7985,0.97245,1.4314
0.90482,0.94461,0.35215,1.1671,1.8201,0.42284,1.9028,0.6325,0.94382,1.3384,0.82035,0.80354,1.335,1.3486
0.80953,1.0435,0.29132,1.2056,2.1224,0.42961,2.0494,0.6263,1.1262,1.2525,1.0965,0.90588,0.9856,1.316
0.92098,1.0191,0.28246,1.26,1.9326,0.41887,1.9882,0.61869,0.99455,1.2016,1.0785,0.99614,1.0949,1.5377
0.87044,1.0484,0.28508,0.99091,2.0178,0.47116,2.119,0.64736,0.83583,1.1588,0.85092,1.0151,0.97892,1.2423
0.93943,1.1773,0.29024,1.1498,1.9107,0.42653,2.1494,0.63941,0.95904,1.3181,1.122,0.97317,0.89513,1.1876
0.86973,0.88488,0.29257,1.134,2.0984,0.34433,2.0859,0.47177,0.85284,1.3443,0.94069,1.0399,1.2035,1.2096
0.90741,1.1289,0.27245,1.1893,1.8633,0.41011,2.002,0.54735,0.93093,1.3392,1.0733,0.93652,0.9596,1.2213
0.82827,1.1632,0.32074,1.124,1.7867,0.47836,1.7935,0.54032,0.78403,1.4126,1.1722,0.9442,1.0274,1.2366
0.72801,1.0191,0.32382,1.112,1.8933,0.47928,2.353,0.56546,0.97294,1.5616,1.1978,1.1519,0.92417,1.0238
0.92726,0.92586,0.31152,0.80805,1.9133,0.54317,2.0493,0.66945,0.92692,1.5413,0.94876,1.0882,0.90004,1.1643
0.85816,0.89727,0.33782,1.1412,1.8248,0.52453,2.0064,0.62942,0.88138,1.5268,1.0179,0.94801,0.84922,1.6749
0.98516,0.82596,0.33629,0.98736,2.2851,0.47436,2.0746,0.57516,0.90512,1.5866,0.91025,1.1248,1.219,1.0136
0.87545,1.094,0.29272,1.0079,1.8856,0.48758,2.1732,0.69279,1.1454,1.2293,1.0268,0.97921,1.0834,1.2956
0.90589,0.94054,0.25681,0.77613,1.8377,0.40837,1.998,0.53156,0.97605,1.3724,0.92215,1.134,1.023,1.1989
0.81593,0.97695,0.3048,1.0837,1.5369,0.37165,2.3604,0.52826,1.0239,1.265,0.97574,1.0342,1.0501,1.2771
0.88943,1.0809,0.28471,0.96206,2.0021,0.53849,1.6409,0.66875,1.0612,1.362,0.98705,0.89534,0.94797,1.1189
0.81675,1.117,0.29946,1.0522,1.8163,0.43557,2.0497,0.59231,1.0085,1.22,1.0663,0.94007,0.78125,1.904
0.77489,0.9694,0.23648,1.0133,2.0198,0.41407,1.7146,0.48221,1.0691,1.7562,0.90083,1.0947,0.98859,1.283
0.66608,1.0615,0.26234,1.1108,2.0072,0.49525,2.3336,0.66361,1.1212,1.4771,1.0796,0.90135,1.0273,1.2501
0.86115,0.79363,0.31384,0.8883,2.0919,0.40936,2.1374,0.59612,0.91096,1.2213,0.93775,0.98369,0.95075,1.1603
0.815,1.1145,0.35379,1.1349,1.9114,0.52032,1.8399,0.61492,1.0688,1.7224,1.1669,0.94008,1.0538,0.9837
0.99607,1.0832,0.2568,1.2532,2.2692,0.57255,2.0105,0.65836,0.827,1.7771,1.0596,0.90314,0.94551,1.6085
1.0966,0.94945,0.25499,1.2123,2.2033,0.47931,1.9284,0.58917,0.7423,1.5645,0.92564,1.1337,1.0815,1.1579
0.86142,0.92674,0.29352,1.0628,1.9785,0.49566,1.7958,0.6679,1.1461,1.4087,1.483,0.98271,1.2199,1.4222
0.91484,0.84323,0.33108,1.0026,1.7878,0.43373,1.9629,0.57584,0.87424,1.683,0.92702,0.88688,0.8645,1.4289
0.90086,0.82365,0.27957,0.87819,1.9983,0.39632,1.8488,0.54867,0.87837,1.38,1.1701,0.97919,1.2049,1.2656
0.99038,0.89977,0.30685,1.304,2.1113,0.43654,1.585,0.55778,0.9795,1.5123,0.9982,0.81914,1.3927,1.3389
0.81233,1.0277,0.29158,0.78188,1.9471,0.41117,1.8411,0.53272,1.0965,1.4304,1.0968,1.1213,0.9796,1.2666
0.85864,0.87554,0.30979,0.97886,1.7583,0.45739,2.0894,0.59163,1.0029,1.2925,0.81592,1.1708,0.91101,1.3337
0.77083,0.97001,0.24575,1.0767,2.1099,0.41673,2.2735,0.5379,0.95282,1.7671,0.95717,1.1255,0.96226,1.0988
0.7468,1.063,0.23706,0.98309,2.1485,0.4675,2.1123,0.56258,1.027,1.4214,0.91764,1.1256,1.0113,1.447
0.89518,1.0604,0.30172,0.98677,2.0212,0.41697,1.8362,0.56261,0.84283,1.4093,1.1492,0.8918,1.1047,1.3886
0.82193,1.035,0.25044,1.0405,1.9209,0.48754,1.945,0.64463,0.99734,1.2668,0.93061,1.0485,0.99616,1.0504
0.76192,0.96836,0.25155,0.90057,2.1036,0.41395,1.9024,0.56203,1.1685,1.2838,0.82468,0.87571,1.1292,1.178
0.82138,0.92371,0.27652,1.0039,2.3837,0.55574,2.1581,0.65208,0.93868,1.6455,0.95832,1.2917,1.0816,1.6779
0.92914,1.1195,0.25827,1.0211,1.6338,0.47032,1.7293,0.67309,1.1232,1.3189,0.81459,1.0374,1.1413,1.4422
0.8803,1.0847,0.31865,1.2153,1.588,0.43782,2.1447,0.59538,0.99542,1.352,0.95114,0.94913,1.1568,1.4743
1.0372,0.99108,0.32652,1.0316,1.7262,0.43141,2.0364,0.60256,0.92145,1.4158,1.0035,1.3321,1.0972,1.3849
0.78476,0.8534,0.29987,1.006,2.0059,0.41817,2.3968,0.53757,1.015,1.3496,0.84911,0.96119,0.9449,1.2057
0.82753,0.83109,0.31993,1.1512,2.2465,0.42733,1.846,0.54974,0.81782,1.6237,1.2123,1.1674,0.96242,1.3986
0.67603,0.90689,0.28708,0.91017,2.203,0.39903,2.3087,0.4972,0.86949,1.1951,0.96607,0.84783,1.03,1.0891
0.80102,0.93278,0.23321,1.092,2.2391,0.45731,2.0215,0.54799,0.90658,1.5938,0.83983,0.88553,1.0972,1.0554
0.93893,0.97481,0.30822,0.93675,2.2136,0.42393,1.9739,0.56932,0.92267,1.4506,0.97008,0.83318,1.0317,1.4937
0.90026,1.2208,0.23851,1.0047,1.9755,0.48744,2.2116,0.65144,1.0667,1.5347,0.99625,0.93882,0.94653,1.4735
0.93198,1.1702,0.29912,1.0995,2.1293,0.39796,1.9414,0.59608,1.2167,1.5665,1.1346,0.99544,1.0899,1.1786
0.72066,0.96675,0.22124,0.81764,2.1304,0.3987,2.0695,0.50292,0.81596,1.4566,1.0165,0.93221,0.94307,1.1147
1.0324,0.96939,0.24012,1.0145,1.8971,0.40327,1.8358,0.5265,0.86872,1.4103,0.99494,0.86382,1.1689,1.176
0.89299,1.1311,0.27942,1.0389,2.1415,0.44786,1.8657,0.58512,1.0358,1.4491,0.89726,0.98625,1.1536,1.0273
0.86508,0.87082,0.26319,1.138,2.3258,0.47335,1.8655,0.68645,1.1183,1.401,0.97448,1.0076,0.99012,1.3715
0.96507,0.97479,0.2465,1.043,1.8074,0.54553,1.8199,0.65598,0.91216,1.4623,1.0007,0.88807,1.0254,1.4298
0.84239,1.1487,0.25077,0.99727,2.0742,0.42936,2.0687,0.54733,1.0235,1.706,1.11,1.0653,0.9005,1.3833
0.77004,0.98077,0.28573,1.1365,2.1273,0.37225,1.8738,0.55161,1.0146,1.3053,1.1156,1.1307,1.1988,1.2563
0.76135,1.126,0.29579,1.1387,2.226,0.40194,1.9441,0.63682,1.2171,1.2756,1.2355,0.94765,1.265,1.3873
0.75348,0.76569,0.34914,0.94165,1.9192,0.4127,1.7556,0.51695,1.0812,1.561,0.80178,0.80448,1.0383,1.2416
0.87664,0.95266,0.30003,0.79258,1.7841,0.35688,2.154,0.49748,0.94564,1.4217,0.85883,1.0364,0.76982,1.242
0.76885,0.90014,0.2861,0.89995,1.9787,0.51744,2.2905,0.66378,1.0344,1.4413,0.7964,0.92917,1.0558,1.5963
1.0446,0.97971,0.28412,0.92513,1.6994,0.43499,1.8838,0.63445,1.0035,1.3836,0.91738,1.2529,0.98478,1.3449
0.72549,1.0751,0.25902,0.90325,1.6636,0.49308,2.3105,0.56929,0.94854,1.4247,0.79417,0.99022,1.2255,1.201
0.90771,1.1063,0.30517,1.049,2.2115,0.40273,2.2954,0.58539,0.89183,1.4063,1.017,1.0212,1.0753,1.2137
0.90656,0.99983,0.30688,1.0106,2.2478,0.44805,1.9259,0.66525,0.93968,1.5183,0.93262,1.0664,0.81536,1.527
0.88886,1.0204,0.29121,1.0619,1.9971,0.41309,1.9173,0.63519,1.1427,1.3894,0.95067,1.2179,1.0271,1.1699
0.87658,0.80659,0.26953,1.2123,1.8261,0.41299,1.8217,0.6246,1.2083,1.5443,1.0611,1.1402,0.82454,1.1424
0.82031,1.0088,0.27774,0.93421,1.8524,0.47873,2.2584,0.64791,0.8567,1.1591,1.0486,1.0063,0.94803,1.3895
0.72563,1.1491,0.26733,0.95734,2.1645,0.4243,2.1216,0.53183,1.0328,1.3457,1.0089,0.94182,1.1962,1.4171
0.78251,0.84455,0.29148,1.0214,2.3092,0.4159,1.871,0.56879,1.0598,1.2343,0.77348,1,0.87823,1.2357
0.84064,0.78796,0.25677,0.98479,1.9951,0.37255,1.8991,0.4944,0.88006,1.5829,0.79691,1.0181,1.1237,1.1023
0.74785,1.1214,0.29025,0.89796,2.5427,0.41894,1.8913,0.53643,1.0855,1.3135,0.9874,0.90326,1.1107,1.2719
0.82812,1.0543,0.27843,0.88343,2.0431,0.46939,2.3018,0.6598,1.0855,1.4451,1.0666,0.89999,0.80175,1.3601
0.87321,0.96944,0.28463,0.89457,2.5948,0.45654,2.052,0.59822,0.9019,1.6822,1.0131,0.94517,1.0748,1.1667
0.96436,1.0167,0.31908,1.0621,2.0898,0.48008,2.0915,0.66221,1.1366,1.4251,0.95427,0.97067,1.1613,1.2462
0.78218,1.055,0.38849,0.95823,1.7975,0.45796,2.0722,0.60922,1.0764,1.7712,0.82115,1.0128,0.95593,1.3297
0.86632,1.0434,0.34943,0.9989,2.2555,0.53991,2.1652,0.72099,0.76875,1.2106,1.1068,0.87822,0.8767,1.1929
0.92679,1.0539,0.25401,1.0502,2.5236,0.50952,2.1012,0.64019,0.92498,1.6105,0.90888,1.023,1.0339,1.2881
0.84177,1.331,0.2523,0.94432,1.7011,0.53303,1.8457,0.58301,0.94255,1.6047,0.95305,1.0049,1.0896,1.2803
0.78556,0.97429,0.35413,1.121,1.8537,0.51834,1.9555,0.64632,1.0418,1.5185,0.88587,1.0389,0.8045,1.1748
0.81812,1.1554,0.32761,1.2541,2.1355,0.45032,2.0931,0.59464,1.0802,1.6362,1.0224,1.0595,1.0853,0.88559
0.70586,1.1068,0.32566,0.88303,2.0625,0.47062,1.8946,0.54426,0.97574,1.6684,0.99549,1.0318,1.2377,1.139
0.92649,1.1639,0.27627,1.1423,2.075,0.5328,1.7488,0.6471,0.93821,1.4376,0.97497,0.97997,0.93881,1.2353
0.80887,1.2361,0.27315,0.87227,1.9133,0.52283,2.1531,0.638,1.0181,1.5372,0.95574,0.9557,1.038,1.0684
0.75039,1.0534,0.32041,1.0427,2.7387,0.4324,2.01,0.65933,1.0671,1.3653,0.91774,0.94786,0.90495,1.3979
1.0259,1.2022,0.28626,1.1084,2.123,0.4305,2.0296,0.6214,0.91456,1.602,1.0282,0.97585,0.89684,1.0285
0.84819,1.1415,0.33523,1.1782,2.2899,0.5146,1.547,0.65695,1.079,1.3362,0.93044,1.3213,0.87128,1.2473
0.83192,0.93825,0.30044,1.0623,2.0083,0.44358,2.6096,0.56912,0.94042,1.43,0.82929,1.1397,0.977,1.1756
0.75963,1.0307,0.29319,0.93578,2.4319,0.51038,2.024,0.58158,1.0326,1.5372,0.79847,1.1309,0.99701,0.95786
0.6966,1.0982,0.28227,0.83391,1.9265,0.3954,2.1972,0.56142,0.92438,1.6601,0.93195,1.0288,0.97535,1.3523
0.84816,1.0855,0.31005,1.0602,1.9457,0.45114,2.0672,0.60612,1.0398,1.2886,0.92953,1.0298,1.0625,1.3057
0.77187,1.0447,0.31127,1.0588,2.0739,0.42961,2.0162,0.53769,0.90467,1.3328,1.0698,0.86375,0.85607,1.2598
0.97817,1.1187,0.29047,0.99488,1.8474,0.45437,1.9509,0.57426,0.80417,1.5841,1.0118,0.95172,1.0078,1.021
1.012,1.0299,0.3441,0.93579,2.0635,0.4343,1.8902,0.57628,0.97121,1.4751,1.052,1.0934,1.1479,1.1551
0.89857,0.88719,0.23932,1.041,1.6938,0.41379,2.1482,0.55054,0.90668,1.3881,1.0436,0.79292,0.9819,1.4053
0.8759,0.98667,0.29808,0.90441,1.9973,0.45848,1.7981,0.60148,1.095,1.6899,0.72533,1.1291,1.0183,1.2278
0.73217,0.97037,0.28692,0.9971,2.4514,0.50113,2.025,0.59921,1.1465,1.6581,1.097,1.0315,1.0759,0.93707
1.0239,1.129,0.3359,1.047,2.0996,0.39867,1.5335,0.62043,1.0451,1.4328,1.0811,1.0045,1.0438,1.5505
0.89079,0.91757,0.24991,0.87096,1.7526,0.45485,2.0669,0.61218,1.1624,1.6014,0.98297,1.0437,0.99257,1.299
0.76596,1.0042,0.32785,0.88327,1.92,0.38535,2.045,0.64244,1.055,1.5479,0.81714,1.1803,1.0961,1.3548
0.78647,1.0522,0.33079,1.0038,1.8376,0.40295,2.2372,0.6006,1.0867,1.1527,1.1352,0.9177,1.0003,1.3442
0.76469,1.1839,0.31702,0.96367,2.1978,0.5243,2.505,0.62897,0.88836,1.3768,1.2046,0.97018,0.8118,1.3108
0.77,0.91281,0.34815,1.018,2.2317,0.4961,2.367,0.57536,0.8235,1.5395,1.0066,1.1791,1.028,1.0788
0.8115,0.91631,0.29235,0.93032,1.8022,0.47632,1.6866,0.6983,1.2266,1.2531,1.3353,0.78216,0.94532,1.495
0.80828,0.88571,0.24155,0.93176,2.114,0.44176,1.98,0.53767,0.94016,1.3304,1.1583,1.0548,1.123,0.9547
0.87306,1.0788,0.2888,1.2819,1.9123,0.45403,1.8765,0.59306,0.97807,1.6678,0.89379,0.92143,0.94571,1.1755
1.0479,0.98135,0.30274,1.0278,2.071,0.46502,1.948,0.65877,1.0062,1.3472,0.96077,0.98019,1.3273,1.4535
0.76993,0.92944,0.24798,0.86475,2.489,0.36823,1.9049,0.5471,1.0314,1.6061,0.78025,1.0143,1.0223,1.2462
0.77634,0.89145,0.31288,1.1067,2.0147,0.39249,2.3974,0.56518,0.90101,1.1584,1.0328,1.1265,1.0037,1.3917
0.93594,1.1097,0.33741,0.89243,2.1801,0.51865,1.9654,0.64546,0.98787,1.4262,0.94705,0.78279,1.0895,1.0004
0.78938,1.0101,0.27933,0.9409,2.1394,0.46876,2.0619,0.58117,1.1473,1.5092,1.0742,1.0985,1.1326,1.3222
0.86172,0.84365,0.29604,1.0806,2.0172,0.51095,1.8529,0.56552,0.84372,1.5305,0.91463,1.0168,0.91358,0.99596
0.82492,0.98996,0.26794,0.85058,1.4939,0.55564,1.9753,0.62034,0.98191,1.5758,0.79864,1.096,0.88264,1.0741
0.82753,0.82003,0.23343,1.4086,2.1743,0.42483,2.1606,0.61345,1.1054,1.6075,1.1977,1.0309,1.135,1.293
0.88582,1.2658,0.29689,0.84414,2.1032,0.43448,1.9053,0.55117,0.94623,1.3459,0.90762,0.98284,1.0907,1.6653
0.81627,0.946,0.2901,1.1269,1.6146,0.41219,2.2437,0.5262,1.0436,1.4435,0.9119,1.051,1.2605,1.381
1.0579,1.0806,0.25849,1.0045,1.8416,0.43779,1.8454,0.59282,0.90937,1.2298,0.90992,1.1488,0.91662,1.169
0.90779,1.0314,0.29968,0.98578,1.6757,0.46061,2.2076,0.58072,0.85724,1.3581,1.0022,0.93243,1.0796,1.5529
0.80086,0.84346,0.30954,1.0607,1.7072,0.44023,1.9811,0.59449,0.8813,1.1707,1.0153,0.89901,0.95038,1.2182
0.70172,0.99606,0.24838,0.84968,2.2708,0.44373,1.9374,0.55324,1.0433,1.5227,1.0347,1.0288,1.1107,1.1251
0.84805,0.96298,0.28893,0.92566,2.0081,0.51322,2.2705,0.6642,0.8002,1.1275,0.98844,0.8917,0.98145,1.2771
0.95172,1.2638,0.3058,0.78921,1.7159,0.35534,2.1512,0.58447,0.97678,1.376,1.2423,1.0756,0.89233,1.1597
0.65044,0.94628,0.31893,0.98975,2.0567,0.46527,2.3679,0.56756,0.95364,1.3206,1.0073,0.91038,0.91399,1.188
0.92097,0.89745,0.34796,1.0581,1.9095,0.36797,1.9586,0.51966,0.92482,1.5545,1.1051,0.85671,0.95097,1.1631
0.79593,1.1342,0.2977,0.86154,2.0375,0.45819,2.3538,0.60347,1.0509,1.5815,1.0025,0.89065,1.1186,1.3734
0.71638,1.2002,0.30444,0.93678,1.8247,0.45328,1.7336,0.52359,1.1517,1.7113,1.1119,0.97937,1.009,1.0901
0.95483,1.273,0.27561,1.0497,1.6845,0.38961,1.9686,0.55618,0.91519,1.4374,1.0064,0.93726,0.84349,1.2163
0.77832,1.1482,0.30402,1.0015,1.8103,0.393,2.0363,0.56927,1.0426,1.4855,0.98149,1.0907,0.87446,1.181
0.86498,0.88909,0.35348,0.90577,1.6741,0.49726,2.1203,0.62812,1.0055,1.763,1.0935,0.86957,0.99638,1.1913
0.75045,1.031,0.34575,1.1306,2.2424,0.53265,2.33,0.67633,0.93629,1.3797,1.0333,1.1301,1.1445,1.3247
0.78523,0.81112,0.31182,0.85704,1.9702,0.47426,1.7881,0.56777,1.0582,1.5275,1.1273,1.0184,1.1265,1.1219
0.71748,0.86711,0.32852,0.96486,1.7927,0.52066,2.0799,0.56093,0.76928,1.3397,1.2032,1.1279,1.0992,1.3885
0.81874,0.96734,0.34886,1.1275,1.733,0.49252,2.1558,0.57016,0.75767,1.4595,0.85072,1.1785,0.98533,1.3269
0.77916,1.1171,0.37724,0.93226,1.9096,0.55603,2.2564,0.62238,0.86265,1.4311,0.89639,1.1635,1.1352,1.2682
0.7916,0.98277,0.28673,0.95798,1.7895,0.40519,2.1558,0.59446,1.049,1.5166,0.95867,0.83556,1.0246,1.2467
0.8934,0.94,0.30431,1.0217,1.7858,0.44002,2.11,0.64186,0.98823,1.4935,0.93744,1.0841,0.96371,1.2187
0.8336,1.0933,0.30934,1.1012,1.9432,0.4585,1.8733,0.59798,1.0978,1.6721,1.0901,1.0388,1.0247,1.3866
0.94437,0.85511,0.27344,0.99614,2.1773,0.44375,1.8416,0.61044,1.0069,1.4765,0.96838,1.2133,0.91805,1.1078
0.83219,1.1725,0.33141,1.0181,1.9141,0.45341,1.7408,0.63254,1.2825,1.6046,0.93052,0.93576,1.1388,1.065
0.83098,0.96588,0.2656,1.0631,2.0145,0.44163,1.9903,0.69602,1.0946,1.4273,1.2145,0.98696,1.1982,1.2684
0.78504,0.98172,0.30204,0.96837,1.7051,0.43294,1.9481,0.55647,0.93666,1.4449,0.90241,0.9976,0.84605,1.3072
0.88059,0.82553,0.23989,1.014,1.9341,0.50473,1.8214,0.61866,0.99726,1.41,1.0262,1.0076,1.0064,1.3091
0.9704,0.99451,0.36312,0.9327,1.9751,0.4406,2.2304,0.55658,0.7911,2.0435,0.88258,0.93597,0.90638,1.0657
0.88988,1.2951,0.26803,1.0924,1.9429,0.51671,1.8401,0.61982,0.93557,1.4569,0.9862,0.77894,0.97989,1.4737
0.89563,1.0623,0.312,1.1999,2.0857,0.36109,1.7788,0.54189,0.95439,1.613,1.0156,1.0521,0.97909,1.0162
0.93786,1.0101,0.33916,1.125,1.4422,0.50669,2.1799,0.70961,1.0624,1.5483,1.0825,1.0615,0.83922,1.4563
0.91113,0.96561,0.27602,1.1117,1.8573,0.49666,2.1516,0.67462,0.96843,1.4827,1.0064,1.0425,1.0175,1.2112
0.99951,0.84634,0.28375,0.98859,1.7491,0.37128,1.9832,0.54952,0.99376,1.2046,1.0153,0.96564,1.0293,1.3193
0.6904,0.9067,0.27878,0.92275,1.8966,0.41245,2.07,0.58542,0.90945,1.3519,1.0905,1.0219,1.0663,1.4411
0.75033,1.0781,0.30353,0.78285,1.7807,0.48639,1.9416,0.52002,0.88164,1.5585,1.0131,0.99968,1.0906,1.2946
0.88196,0.84754,0.28103,0.93345,2.1673,0.46103,1.8328,0.54858,0.89895,1.7136,1.0033,1.0976,1.0355,1.2604
1.0085,1.0157,0.33122,1.0865,1.5051,0.46669,1.7946,0.61195,0.91816,1.7716,0.91852,1.1075,0.86869,1.4408
0.7946,1.0554,0.29817,1.1995,2.5456,0.45223,2.1183,0.61035,0.94489,1.5386,1.0015,1.0215,1.1976,1.3353
0.92462,1.157,0.33434,1.217,2.0801,0.42127,2.008,0.59045,1.0212,1.3781,1.0855,0.93287,1.0251,1.1458
0.78057,0.88234,0.286,0.92621,2.2672,0.51242,1.9084,0.57646,0.99107,1.6777,0.91483,1.0154,1.1013,1.1975
0.88331,1.0451,0.28417,1.1564,2.1793,0.40848,2.3035,0.6305,1.0031,1.8877,1.0265,1.1637,0.93277,1.2918
0.84929,0.94749,0.28587,0.99416,2.2304,0.50459,2.1165,0.60547,0.94665,1.456,0.9618,1.0215,0.89596,1.2605
0.70134,1.0647,0.27242,0.95419,2.2471,0.42134,2.6167,0.58364,0.95902,1.263,0.84948,0.98726,1.0848,1.1712
1.0347,0.90029,0.34762,0.86105,2.1496,0.46206,2.1068,0.55314,0.75452,1.6642,1.0552,1.0118,1.0907,1.2346
0.88891,1.0617,0.29428,0.94517,1.9527,0.40556,2.0865,0.58783,0.88602,1.3186,0.93216,1.0396,1.1267,1.1095
0.70484,1.0661,0.28645,0.87131,2.4919,0.41611,2.0158,0.56813,1.3844,1.6636,1.0487,1.0464,0.96493,1.3226
0.96154,0.90068,0.26188,0.98808,1.8358,0.39449,1.7537,0.66785,1.026,1.2646,1.1952,0.78114,0.98061,1.1376
0.8335,1.0689,0.21348,0.91258,2.2465,0.48606,2.4349,0.6,0.96626,1.3312,0.88426,1.0053,0.94615,1.03
0.84011,1.1417,0.33971,0.93694,1.9046,0.445,2.2494,0.56184,0.91519,1.6221,1.2374,0.97183,1.0964,1.4316
0.82688,0.98264,0.26342,0.96718,2.2669,0.46943,2.0212,0.51385,0.75612,1.5925,1.0408,0.973,1.0696,1.1348
0.81394,1.0334,0.28734,1.2138,1.6685,0.53871,1.9751,0.67803,1.0058,1.2999,0.91884,0.9863,0.98219,1.2304
0.94463,1.0346,0.3065,0.92506,1.689,0.40149,2.0814,0.50005,0.82217,1.5238,0.89212,1.0503,0.99963,1.1412
0.86249,0.91202,0.29035,0.94626,2.1222,0.48876,2.1017,0.62953,1.0033,1.5709,0.94548,0.99509,1.0185,1.1383
0.82731,0.90272,0.30355,0.98126,2.115,0.47352,2.2038,0.66315,1.0375,1.3905,0.88545,0.84645,1.0822,1.2074
0.90452,1.048,0.23065,1.1021,2.2355,0.51526,2.18,0.62381,0.90354,1.4782,1.0344,0.95736,0.79041,1.3724
0.8197,0.87903,0.2855,0.93086,1.7584,0.48316,1.8632,0.63573,1.1049,1.4291,0.84598,1.2304,0.98617,1.1593
0.78636,0.93826,0.34106,0.99144,2.0574,0.39245,1.6893,0.52076,0.9986,1.5328,0.985,1.0775,1.2235,1.278
0.91075,0.908,0.28882,0.82419,2.0422,0.49237,2.0287,0.62891,1.0902,1.4645,0.86989,1.0853,0.90219,1.2066
0.90822,1.0635,0.27132,0.80545,1.9078,0.43938,1.7141,0.56614,0.9945,1.321,1.1535,0.95443,0.85663,1.2479
0.85751,0.98873,0.28896,0.91114,2.1545,0.47495,1.9266,0.57592,1.073,1.5473,0.99601,1.2486,1.1878,1.2761
0.78277,1.0356,0.28215,0.9934,2.0959,0.49988,2.3205,0.63852,0.93618,1.2375,0.92424,0.86138,1.308,1.3459
